Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_278.jpg;0;1;0;2.003042;100.6275;83.13218;1.298009;291.3993;-0.001140454
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_338.jpg;0;1;0;2.047355;100.6719;83.01753;1.298425;291.3874;-0.001159162
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_413.jpg;0;1;0;2.092566;100.7326;82.8607;1.303857;291.3732;-0.001184037
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_479.jpg;0;1;0;2.15183;100.7792;82.74013;1.309057;291.3607;-0.001182625
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_546.jpg;0;1;0;2.196189;100.8428;82.57558;1.311781;291.3456;-0.001190206
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_613.jpg;0;1;0;2.240112;100.8915;82.44924;1.316475;291.3357;-0.001260316
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_679.jpg;-2.975889;1;0;2.298146;100.9404;82.32021;1.315762;291.1682;4.958531E-05
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_746.jpg;-5.975007;1;0;2.341603;101.0037;82.14333;1.311397;290.4171;0.001335278
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_812.jpg;-8.978168;1;0;2.38331;101.0487;82.00681;1.302199;289.4351;359.9805
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_880.jpg;-11.99191;1;0;2.43645;101.0901;81.86716;1.267828;288.0897;359.9212
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_946.jpg;-14.99462;1;0;2.474663;101.1376;81.67697;1.123313;285.6786;359.7929
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_013.jpg;-15;1;0;2.513661;101.1674;81.53129;0.9557354;283.6582;359.6557
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_079.jpg;-15;1;0;2.566271;101.1923;81.38287;0.7613413;281.6165;359.4836
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_147.jpg;-15;1;0;2.604567;101.218;81.18118;0.460848;278.8796;359.2216
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_213.jpg;-12.00745;1;0;2.643701;101.2329;81.02709;0.2146909;277.0246;359.0382
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_278.jpg;-9.012612;1;0;2.699152;101.2449;80.87005;359.9826;275.4942;358.8763
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_337.jpg;-6.329845;1;0;2.734155;101.2565;80.70745;359.9337;274.3944;358.841
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_404.jpg;-3.356831;1;0;2.779467;101.2705;80.48318;0.06821323;273.4198;358.9377
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_474.jpg;-0.3643763;1;0;2.818184;101.2805;80.31194;0.1653604;273.0955;359.0728
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_546.jpg;0;1;0;2.874083;101.2936;80.07871;0.3481873;273.0086;359.2842
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_613.jpg;0;1;0;2.914146;101.3033;79.90001;0.5387507;273.0058;359.4454
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_680.jpg;0;1;0;2.967496;101.3131;79.71833;0.7624046;273.0169;359.6119
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_747.jpg;2.981608;1;0;3.007141;101.3289;79.47186;1.096542;273.3338;359.8783
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_813.jpg;5.985542;1;0;3.045757;101.3436;79.28458;1.340583;273.9768;0.06571075
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_879.jpg;2.987691;1;0;3.094766;101.3575;79.09808;1.411215;274.6685;0.09949892
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_34_946.jpg;0;1;0;3.131844;101.3761;78.84901;1.290908;275.183;-0.004562947
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_35_013.jpg;0;1;0;3.187279;101.393;78.6585;1.242167;275.2876;-0.002110918
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_35_080.jpg;0;1;0;3.23987;101.4102;78.465;1.230602;275.3026;-0.001067286
